Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1155277,-,-,-,37.01,-76.34,-5,1,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature
2014,3,16,21,0,0,0,2.1235900878906477
2014,3,16,21,30,0,0,2.0685668945312727
2014,3,16,22,0,0,0,2.0135437011718977
2014,3,16,22,30,0,0,1.9948059082031477
2014,3,16,23,0,0,0,1.9760986328125227
2014,3,16,23,30,0,0,1.9128356933593977
2014,3,17,0,0,0,0,1.8495422363281477
2014,3,17,0,30,0,0,1.8335205078125227
2014,3,17,1,0,0,0,1.8174987792968977
2014,3,17,1,30,0,0,1.7727905273437727
2014,3,17,2,0,0,0,1.7280517578125227
2014,3,17,2,30,0,0,1.6982055664062727
2014,3,17,3,0,0,0,1.6683593750000227
2014,3,17,3,30,0,0,1.6092773437500227
2014,3,17,4,0,0,0,1.5501953125000227
2014,3,17,4,30,0,0,1.5440917968750227
2014,3,17,5,0,0,0,1.5379577636718977
2014,3,17,5,30,0,0,1.5464111328125227
2014,3,17,6,0,0,0,1.5548950195312727
2014,3,17,6,30,2,20,1.6264587402343977
2014,3,17,7,0,11,102,1.6980529785156477
2014,3,17,7,30,22,201,1.7791381835937727
2014,3,17,8,0,17,306,1.8601928710937727
2014,3,17,8,30,22,408,1.9240051269531477
2014,3,17,9,0,146,503,1.9878173828125227
2014,3,17,9,30,172,591,2.1842590332031477
2014,3,17,10,0,209,667,2.3806701660156477
2014,3,17,10,30,229,729,2.3977600097656477
2014,3,17,11,0,174,777,2.4148498535156477
2014,3,17,11,30,181,808,2.4009643554687727
2014,3,17,12,0,210,824,2.3870483398437727
2014,3,17,12,30,210,823,2.2299743652343977
2014,3,17,13,0,205,805,2.0729309082031477
2014,3,17,13,30,197,771,2.0700317382812727
2014,3,17,14,0,184,722,2.0671630859375227
2014,3,17,14,30,168,659,1.9935852050781477
2014,3,17,15,0,149,583,1.9200378417968977
2014,3,17,15,30,126,496,1.8652587890625227
2014,3,17,16,0,102,401,1.8104797363281477
2014,3,17,16,30,76,300,1.7271057128906477
2014,3,17,17,0,50,197,1.6437011718750227
2014,3,17,17,30,26,102,1.6185852050781477
2014,3,17,18,0,0,0,1.5934997558593977
2014,3,17,18,30,0,0,1.6195617675781477
2014,3,17,19,0,0,0,1.6456237792968977
2014,3,17,19,30,0,0,1.6775756835937727
2014,3,17,20,0,0,0,1.7095275878906477
2014,3,17,20,30,0,0,1.7416931152343977
2014,3,17,21,0,0,0,1.7738586425781477
2014,3,17,21,30,0,0,1.8382812500000227
2014,3,17,22,0,0,0,1.9027343750000227
2014,3,17,22,30,0,0,1.9762207031250227
2014,3,17,23,0,0,0,2.0497070312500227
2014,3,17,23,30,0,0,2.1344543457031477
2014,3,18,0,0,0,0,2.2192321777343977
2014,3,18,0,30,0,0,2.3628479003906477
2014,3,18,1,0,0,0,2.5064941406250227
2014,3,18,1,30,0,0,2.6205688476562727
2014,3,18,2,0,0,0,2.7346740722656477
2014,3,18,2,30,0,0,2.8360534667968977
2014,3,18,3,0,0,0,2.9374328613281477
2014,3,18,3,30,0,0,3.0045410156250227
2014,3,18,4,0,0,0,3.0716491699218977
2014,3,18,4,30,0,0,3.1340270996093977
2014,3,18,5,0,0,0,3.1964050292968977
2014,3,18,5,30,0,0,3.3063598632812727
2014,3,18,6,0,0,0,3.4163146972656477
2014,3,18,6,30,1,23,3.6099487304687727
2014,3,18,7,0,7,106,3.8035827636718977
2014,3,18,7,30,13,206,4.027001953125023
2014,3,18,8,0,59,310,4.250390625000023
2014,3,18,8,30,78,411,4.435205078125023
2014,3,18,9,0,233,507,4.620019531250023
2014,3,18,9,30,272,594,4.739678955078148
2014,3,18,10,0,318,669,4.859338378906273
2014,3,18,10,30,348,731,5.147149658203148
2014,3,18,11,0,325,779,5.434960937500023
2014,3,18,11,30,339,811,5.762414550781273
2014,3,18,12,0,315,828,6.089868164062523
2014,3,18,12,30,315,827,6.338220214843773
2014,3,18,13,0,308,810,6.586602783203148
2014,3,18,13,30,296,777,6.673822021484398
2014,3,18,14,0,277,728,6.761041259765648
2014,3,18,14,30,253,665,6.628045654296898
2014,3,18,15,0,224,589,6.495050048828148
2014,3,18,15,30,191,502,6.243096923828148
2014,3,18,16,0,154,406,5.991113281250023
2014,3,18,16,30,116,304,5.633447265625023
2014,3,18,17,0,77,202,5.275781250000023
2014,3,18,17,30,40,106,4.988854980468773
2014,3,18,18,0,0,0,4.701928710937523
2014,3,18,18,30,0,0,4.525048828125023
2014,3,18,19,0,0,0,4.348168945312523
2014,3,18,19,30,0,0,4.212152099609398
2014,3,18,20,0,0,0,4.076135253906273
2014,3,18,20,30,0,0,3.9956298828125227
2014,3,18,21,0,0,0,3.9151550292968977
2014,3,18,21,30,0,0,3.9097839355468977
2014,3,18,22,0,0,0,3.9043823242187727
2014,3,18,22,30,0,0,3.9549194335937727
2014,3,18,23,0,0,0,4.005426025390648
2014,3,18,23,30,0,0,4.070550537109398
2014,3,19,0,0,0,0,4.135705566406273
2014,3,19,0,30,0,0,4.180749511718773
2014,3,19,1,0,0,0,4.225793457031273
2014,3,19,1,30,0,0,4.233666992187523
2014,3,19,2,0,0,0,4.241510009765648
2014,3,19,2,30,0,0,4.214105224609398
2014,3,19,3,0,0,0,4.186700439453148
2014,3,19,3,30,0,0,4.110314941406273
2014,3,19,4,0,0,0,4.033959960937523
2014,3,19,4,30,0,0,3.9750610351562727
2014,3,19,5,0,0,0,3.9161621093750227
2014,3,19,5,30,0,0,4.055108642578148
2014,3,19,6,0,0,0,4.194085693359398
2014,3,19,6,30,3,27,4.500726318359398
2014,3,19,7,0,13,111,4.807397460937523
2014,3,19,7,30,26,212,5.362939453125023
2014,3,19,8,0,189,317,5.918511962890648
2014,3,19,8,30,250,418,6.615045166015648
2014,3,19,9,0,202,514,7.311578369140648
2014,3,19,9,30,236,600,7.915429687500023
2014,3,19,10,0,360,674,8.519281005859398
2014,3,19,10,30,394,736,9.055688476562523
2014,3,19,11,0,419,784,9.592095947265648
2014,3,19,11,30,581,816,10.110589599609398
2014,3,19,12,0,592,831,10.629083251953148
2014,3,19,12,30,591,830,10.860162353515648
2014,3,19,13,0,579,812,11.091241455078148
2014,3,19,13,30,555,778,11.073083496093773
2014,3,19,14,0,519,729,11.054925537109398
2014,3,19,14,30,474,665,11.123681640625023
2014,3,19,15,0,420,589,11.192468261718773
2014,3,19,15,30,358,502,11.036859130859398
2014,3,19,16,0,289,406,10.881280517578148
2014,3,19,16,30,217,305,10.481774902343773
2014,3,19,17,0,144,203,10.082238769531273
2014,3,19,17,30,76,107,9.624505615234398
2014,3,19,18,0,0,0,9.166741943359398
2014,3,19,18,30,0,0,9.080834960937523
2014,3,19,19,0,0,0,8.994897460937523
2014,3,19,19,30,0,0,8.922052001953148
2014,3,19,20,0,0,0,8.849237060546898
2014,3,19,20,30,0,0,8.719995117187523
2014,3,19,21,0,0,0,8.590753173828148
2014,3,19,21,30,0,0,8.607568359375023
2014,3,19,22,0,0,0,8.624383544921898
2014,3,19,22,30,0,0,8.679071044921898
2014,3,19,23,0,0,0,8.733789062500023
2014,3,19,23,30,0,0,8.691949462890648
2014,3,20,0,0,0,0,8.650140380859398
2014,3,20,0,30,0,0,8.445336914062523
2014,3,20,1,0,0,0,8.240533447265648
2014,3,20,1,30,0,0,7.978021240234398
2014,3,20,2,0,0,0,7.715478515625023
2014,3,20,2,30,0,0,7.501580810546898
2014,3,20,3,0,0,0,7.287652587890648
2014,3,20,3,30,0,0,7.171838378906273
2014,3,20,4,0,0,0,7.055993652343773
2014,3,20,4,30,0,0,6.998254394531273
2014,3,20,5,0,0,0,6.940515136718773
2014,3,20,5,30,0,0,7.048425292968773
2014,3,20,6,0,0,0,7.156335449218773
2014,3,20,6,30,8,31,7.702142333984398
2014,3,20,7,0,33,119,8.247949218750023
2014,3,20,7,30,63,223,9.256158447265648
2014,3,20,8,0,218,331,10.264337158203148
2014,3,20,8,30,288,437,11.375512695312523
2014,3,20,9,0,537,537,12.486688232421898
2014,3,20,9,30,629,629,13.315332031250023
2014,3,20,10,0,709,709,14.143975830078148
2014,3,20,10,30,774,774,14.786645507812523
2014,3,20,11,0,825,825,15.429284667968773
2014,3,20,11,30,858,858,15.917443847656273
2014,3,20,12,0,874,874,16.405603027343773
2014,3,20,12,30,873,873,16.681604003906273
2014,3,20,13,0,854,854,16.957635498046898
2014,3,20,13,30,819,819,16.954644775390648
2014,3,20,14,0,768,768,16.951623535156273
2014,3,20,14,30,702,702,16.679406738281273
2014,3,20,15,0,622,622,16.407189941406273
2014,3,20,15,30,532,532,15.887200927734398
2014,3,20,16,0,433,433,15.367181396484398
2014,3,20,16,30,327,327,14.303704833984398
2014,3,20,17,0,220,220,13.240197753906273
2014,3,20,17,30,118,118,12.328118896484398
2014,3,20,18,0,0,0,11.416070556640648
2014,3,20,18,30,0,0,11.033410644531273
2014,3,20,19,0,0,0,10.650750732421898
2014,3,20,19,30,0,0,10.291253662109398
2014,3,20,20,0,0,0,9.931756591796898
2014,3,20,20,30,0,0,9.501519775390648
2014,3,20,21,0,0,0,9.071252441406273
2014,3,20,21,30,0,0,8.558862304687523
2014,3,20,22,0,0,0,8.046441650390648
2014,3,20,22,30,0,0,7.573114013671898
2014,3,20,23,0,0,0,7.099755859375023
2014,3,20,23,30,0,0,6.785302734375023
2014,3,21,0,0,0,0,6.470849609375023
2014,3,21,0,30,0,0,6.357507324218773
2014,3,21,1,0,0,0,6.244165039062523
2014,3,21,1,30,0,0,6.386560058593773
2014,3,21,2,0,0,0,6.528955078125023
2014,3,21,2,30,0,0,6.800592041015648
2014,3,21,3,0,0,0,7.072229003906273
2014,3,21,3,30,0,0,7.236352539062523
2014,3,21,4,0,0,0,7.400476074218773
2014,3,21,4,30,0,0,7.386926269531273
2014,3,21,5,0,0,0,7.373376464843773
2014,3,21,5,30,0,0,7.270318603515648
2014,3,21,6,0,0,0,7.167260742187523
2014,3,21,6,30,35,35,7.342523193359398
2014,3,21,7,0,127,127,7.517785644531273
2014,3,21,7,30,233,233,8.417626953125023
2014,3,21,8,0,342,342,9.317468261718773
2014,3,21,8,30,448,448,10.796289062500023
2014,3,21,9,0,546,546,12.275140380859398
2014,3,21,9,30,635,635,13.554010009765648
2014,3,21,10,0,712,712,14.832910156250023
2014,3,21,10,30,774,774,15.603326416015648
2014,3,21,11,0,821,821,16.373742675781273
2014,3,21,11,30,852,852,16.879388427734398
2014,3,21,12,0,866,866,17.385034179687523
2014,3,21,12,30,863,863,17.680535888671898
2014,3,21,13,0,843,843,17.976037597656273
2014,3,21,13,30,807,807,18.067498779296898
2014,3,21,14,0,756,756,18.158990478515648
2014,3,21,14,30,691,691,18.031823730468773
2014,3,21,15,0,613,613,17.904656982421898
2014,3,21,15,30,524,524,17.491174316406273
2014,3,21,16,0,426,426,17.077722167968773
2014,3,21,16,30,323,323,15.946282958984398
2014,3,21,17,0,217,217,14.814843750000023
2014,3,21,17,30,118,118,13.831567382812523
2014,3,21,18,0,0,0,12.848291015625023
2014,3,21,18,30,0,0,12.487054443359398
2014,3,21,19,0,0,0,12.125848388671898
2014,3,21,19,30,0,0,11.761712646484398
2014,3,21,20,0,0,0,11.397546386718773
2014,3,21,20,30,0,0,11.026116943359398
2014,3,21,21,0,0,0,10.654687500000023
2014,3,21,21,30,0,0,10.367822265625023
2014,3,21,22,0,0,0,10.080987548828148
2014,3,21,22,30,0,0,9.859521484375023
2014,3,21,23,0,0,0,9.638055419921898
2014,3,21,23,30,0,0,9.439172363281273
2014,3,22,0,0,0,0,9.240258789062523
2014,3,22,0,30,0,0,9.022393798828148
2014,3,22,1,0,0,0,8.804528808593773
2014,3,22,1,30,0,0,8.589013671875023
2014,3,22,2,0,0,0,8.373529052734398
2014,3,22,2,30,0,0,8.192742919921898
2014,3,22,3,0,0,0,8.011987304687523
2014,3,22,3,30,0,0,7.947106933593773
2014,3,22,4,0,0,0,7.882226562500023
2014,3,22,4,30,0,0,7.865655517578148
2014,3,22,5,0,0,0,7.849084472656273
2014,3,22,5,30,0,0,7.942742919921898
2014,3,22,6,0,0,0,8.036370849609398
2014,3,22,6,30,24,39,8.504449462890648
2014,3,22,7,0,80,132,8.972497558593773
2014,3,22,7,30,145,238,9.926538085937523
2014,3,22,8,0,227,347,10.880548095703148
2014,3,22,8,30,296,452,12.170159912109398
2014,3,22,9,0,550,550,13.459771728515648
2014,3,22,9,30,638,638,14.812188720703148
2014,3,22,10,0,616,713,16.164605712890648
2014,3,22,10,30,669,774,17.276971435546898
2014,3,22,11,0,711,820,18.389337158203148
2014,3,22,11,30,737,850,19.320245361328148
2014,3,22,12,0,748,863,20.251184082031273
2014,3,22,12,30,745,859,20.727075195312523
2014,3,22,13,0,727,839,21.202966308593773
2014,3,22,13,30,696,802,21.267999267578148
2014,3,22,14,0,651,751,21.333001708984398
2014,3,22,14,30,594,685,21.004266357421898
2014,3,22,15,0,527,607,20.675531005859398
2014,3,22,15,30,450,519,20.151361083984398
2014,3,22,16,0,366,422,19.627191162109398
2014,3,22,16,30,277,319,18.770349121093773
2014,3,22,17,0,187,215,17.913507080078148
2014,3,22,17,30,101,117,17.192102050781273
2014,3,22,18,0,0,0,16.470666503906273
2014,3,22,18,30,0,0,16.087091064453148
2014,3,22,19,0,0,0,15.703515625000023
2014,3,22,19,30,0,0,15.333612060546898
2014,3,22,20,0,0,0,14.963708496093773
2014,3,22,20,30,0,0,14.782586669921898
2014,3,22,21,0,0,0,14.601464843750023
2014,3,22,21,30,0,0,14.435845947265648
2014,3,22,22,0,0,0,14.270227050781273
2014,3,22,22,30,0,0,13.889581298828148
2014,3,22,23,0,0,0,13.508966064453148
2014,3,22,23,30,0,0,13.011071777343773
2014,3,23,0,0,0,0,12.513177490234398
2014,3,23,0,30,0,0,11.943078613281273
2014,3,23,1,0,0,0,11.372949218750023
2014,3,23,1,30,0,0,10.572351074218773
2014,3,23,2,0,0,0,9.771752929687523
2014,3,23,2,30,0,0,8.933984375000023
2014,3,23,3,0,0,0,8.096215820312523
2014,3,23,3,30,0,0,7.499658203125023
2014,3,23,4,0,0,0,6.903100585937523
2014,3,23,4,30,0,0,6.611016845703148
2014,3,23,5,0,0,0,6.318902587890648
2014,3,23,5,30,0,0,6.361779785156273
2014,3,23,6,0,0,0,6.404687500000023
2014,3,23,6,30,42,42,6.960595703125023
2014,3,23,7,0,88,133,7.516534423828148
2014,3,23,7,30,157,237,7.959741210937523
2014,3,23,8,0,122,343,8.402917480468773
2014,3,23,8,30,159,446,8.629510498046898
2014,3,23,9,0,203,542,8.856103515625023
2014,3,23,9,30,236,628,8.907006835937523
2014,3,23,10,0,400,703,8.957910156250023
2014,3,23,10,30,435,764,8.942529296875023
2014,3,23,11,0,282,811,8.927178955078148
2014,3,23,11,30,293,842,9.138391113281273
2014,3,23,12,0,298,857,9.349603271484398
2014,3,23,12,30,297,854,9.292321777343773
2014,3,23,13,0,290,835,9.235040283203148
2014,3,23,13,30,278,800,8.443963623046898
2014,3,23,14,0,260,749,7.652886962890648
2014,3,23,14,30,238,685,7.158105468750023
2014,3,23,15,0,211,607,6.663354492187523
2014,3,23,15,30,180,520,6.234216308593773
2014,3,23,16,0,147,423,5.805108642578148
2014,3,23,16,30,111,321,5.486413574218773
2014,3,23,17,0,75,218,5.167687988281273
2014,3,23,17,30,41,119,4.896997070312523
2014,3,23,18,0,0,0,4.626306152343773
2014,3,23,18,30,0,0,4.514550781250023
2014,3,23,19,0,0,0,4.402795410156273
2014,3,23,19,30,0,0,4.302850341796898
2014,3,23,20,0,0,0,4.202874755859398
2014,3,23,20,30,0,0,4.107171630859398
2014,3,23,21,0,0,0,4.011499023437523
2014,3,23,21,30,0,0,3.9882141113281477
2014,3,23,22,0,0,0,3.9649291992187727
2014,3,23,22,30,0,0,3.8550354003906477
2014,3,23,23,0,0,0,3.7451416015625227
2014,3,23,23,30,0,0,3.4296813964843977
2014,3,24,0,0,0,0,3.1142517089843977
2014,3,24,0,30,0,0,2.5306335449218977
2014,3,24,1,0,0,0,1.9470153808593977
2014,3,24,1,30,0,0,1.3380981445312727
2014,3,24,2,0,0,0,0.7291809082031477
2014,3,24,2,30,0,0,0.37172851562502274
2014,3,24,3,0,0,0,0.014276123046897737
2014,3,24,3,30,0,0,-0.20523681640622726
2014,3,24,4,0,0,0,-0.42474975585935226
2014,3,24,4,30,0,0,-0.6966003417968523
2014,3,24,5,0,0,0,-0.9684509277343523
2014,3,24,5,30,0,0,-1.0654663085937273
2014,3,24,6,0,0,0,-1.1625122070312273
2014,3,24,6,30,50,50,-0.9008239746093523
2014,3,24,7,0,150,150,-0.6391357421874773
2014,3,24,7,30,261,261,-0.15976562499997726
2014,3,24,8,0,374,374,0.31957397460939774
2014,3,24,8,30,483,483,0.9349609375000227
2014,3,24,9,0,584,584,1.5503173828125227
2014,3,24,9,30,675,675,2.1194396972656477
2014,3,24,10,0,753,753,2.6885314941406477
2014,3,24,10,30,817,817,3.2259460449218977
2014,3,24,11,0,866,866,3.7633605957031477
2014,3,24,11,30,899,899,4.216455078125023
2014,3,24,12,0,914,914,4.669519042968773
2014,3,24,12,30,911,911,4.981927490234398
2014,3,24,13,0,891,891,5.294366455078148
2014,3,24,13,30,854,854,5.373651123046898
2014,3,24,14,0,801,801,5.452966308593773
2014,3,24,14,30,733,733,5.308343505859398
2014,3,24,15,0,652,652,5.163690185546898
2014,3,24,15,30,559,559,4.822717285156273
2014,3,24,16,0,457,457,4.481744384765648
2014,3,24,16,30,349,349,3.9671569824218977
2014,3,24,17,0,239,239,3.4526000976562727
2014,3,24,17,30,133,133,3.2530456542968977
2014,3,24,18,0,0,0,3.0534912109375227
2014,3,24,18,30,0,0,2.8021789550781477
2014,3,24,19,0,0,0,2.5508666992187727
2014,3,24,19,30,0,0,2.4052978515625227
2014,3,24,20,0,0,0,2.2597290039062727
2014,3,24,20,30,0,0,2.1760803222656477
2014,3,24,21,0,0,0,2.0924621582031477
2014,3,24,21,30,0,0,2.0406433105468977
2014,3,24,22,0,0,0,1.9887939453125227
2014,3,24,22,30,0,0,1.9579406738281477
2014,3,24,23,0,0,0,1.9270568847656477
2014,3,24,23,30,0,0,1.9414611816406477
2014,3,25,0,0,0,0,1.9558654785156477
2014,3,25,0,30,0,0,2.0074401855468977
2014,3,25,1,0,0,0,2.0590148925781477
2014,3,25,1,30,0,0,2.2360473632812727
2014,3,25,2,0,0,0,2.4130493164062727
2014,3,25,2,30,0,0,2.5291076660156477
2014,3,25,3,0,0,0,2.6451660156250227
2014,3,25,3,30,0,0,2.8246704101562727
2014,3,25,4,0,0,0,3.0041442871093977
2014,3,25,4,30,0,0,3.1817260742187727
2014,3,25,5,0,0,0,3.3593383789062727
2014,3,25,5,30,0,0,3.6106506347656477
2014,3,25,6,0,0,0,3.8619323730468977
2014,3,25,6,30,8,51,4.315606689453148
2014,3,25,7,0,23,146,4.769250488281273
2014,3,25,7,30,40,253,5.213159179687523
2014,3,25,8,0,221,361,5.657098388671898
2014,3,25,8,30,284,466,6.083825683593773
2014,3,25,9,0,426,563,6.510552978515648
2014,3,25,9,30,492,651,6.938104248046898
2014,3,25,10,0,350,726,7.365686035156273
2014,3,25,10,30,379,788,7.667535400390648
2014,3,25,11,0,120,834,7.969415283203148
2014,3,25,11,30,124,865,7.954522705078148
2014,3,25,12,0,126,879,7.939599609375023
2014,3,25,12,30,126,876,7.792352294921898
2014,3,25,13,0,123,856,7.645074462890648
2014,3,25,13,30,118,820,7.362176513671898
2014,3,25,14,0,110,768,7.079278564453148
2014,3,25,14,30,101,702,6.706994628906273
2014,3,25,15,0,90,624,6.334710693359398
2014,3,25,15,30,77,535,5.656915283203148
2014,3,25,16,0,63,437,4.979119873046898
2014,3,25,16,30,48,333,4.103540039062523
2014,3,25,17,0,32,228,3.2279296875000227
2014,3,25,17,30,18,127,2.7958618164062727
2014,3,25,18,0,0,0,2.3637939453125227
2014,3,25,18,30,0,0,2.1703430175781477
2014,3,25,19,0,0,0,1.9768920898437727
2014,3,25,19,30,0,0,1.8790832519531477
2014,3,25,20,0,0,0,1.7812744140625227
2014,3,25,20,30,0,0,1.6525207519531477
2014,3,25,21,0,0,0,1.5237365722656477
2014,3,25,21,30,0,0,1.4883972167968977
2014,3,25,22,0,0,0,1.4530578613281477
2014,3,25,22,30,0,0,1.4197021484375227
2014,3,25,23,0,0,0,1.3863159179687727
2014,3,25,23,30,0,0,1.3516174316406477
2014,3,26,0,0,0,0,1.3169189453125227
2014,3,26,0,30,0,0,1.2764831542968977
2014,3,26,1,0,0,0,1.2360473632812727
2014,3,26,1,30,0,0,1.1621032714843977
2014,3,26,2,0,0,0,1.0881896972656477
2014,3,26,2,30,0,0,1.0276733398437727
2014,3,26,3,0,0,0,0.9671875000000227
2014,3,26,3,30,0,0,0.8463073730468977
2014,3,26,4,0,0,0,0.7254272460937727
2014,3,26,4,30,0,0,0.5044189453125227
2014,3,26,5,0,0,0,0.28344116210939774
2014,3,26,5,30,0,0,0.08709106445314774
2014,3,26,6,0,0,0,-0.10925903320310226
2014,3,26,6,30,58,58,0.08611450195314774
2014,3,26,7,0,158,158,0.28145751953127274
2014,3,26,7,30,270,270,0.6970153808593977
2014,3,26,8,0,383,383,1.1126037597656477
2014,3,26,8,30,492,492,1.5326782226562727
2014,3,26,9,0,594,594,1.9527526855468977
2014,3,26,9,30,685,685,2.3348022460937727
2014,3,26,10,0,595,765,2.7168518066406477
2014,3,26,10,30,645,829,3.0764709472656477
2014,3,26,11,0,345,879,3.4361206054687727
2014,3,26,11,30,358,911,3.7266174316406477
2014,3,26,12,0,364,926,4.017144775390648
2014,3,26,12,30,363,923,4.230676269531273
2014,3,26,13,0,355,903,4.444207763671898
2014,3,26,13,30,340,866,4.583886718750023
2014,3,26,14,0,319,813,4.723535156250023
2014,3,26,14,30,293,745,4.667565917968773
2014,3,26,15,0,261,664,4.611627197265648
2014,3,26,15,30,224,571,4.432031250000023
2014,3,26,16,0,184,468,4.252435302734398
2014,3,26,16,30,141,360,3.8951049804687727
2014,3,26,17,0,98,249,3.5378051757812727
2014,3,26,17,30,56,142,3.1556945800781477
2014,3,26,18,0,0,0,2.7735839843750227
2014,3,26,18,30,0,0,2.6628662109375227
2014,3,26,19,0,0,0,2.5521179199218977
2014,3,26,19,30,0,0,2.4205261230468977
2014,3,26,20,0,0,0,2.2889343261718977
2014,3,26,20,30,0,0,2.1796508789062727
2014,3,26,21,0,0,0,2.0703674316406477
2014,3,26,21,30,0,0,1.9151550292968977
2014,3,26,22,0,0,0,1.7599426269531477
2014,3,26,22,30,0,0,1.6141601562500227
2014,3,26,23,0,0,0,1.4683471679687727
2014,3,26,23,30,0,0,1.3688903808593977
2014,3,27,0,0,0,0,1.2694335937500227
2014,3,27,0,30,0,0,1.1976257324218977
2014,3,27,1,0,0,0,1.1258178710937727
2014,3,27,1,30,0,0,1.0787292480468977
2014,3,27,2,0,0,0,1.0316406250000227
2014,3,27,2,30,0,0,1.0171142578125227
2014,3,27,3,0,0,0,1.0025878906250227
2014,3,27,3,30,0,0,1.0212646484375227
2014,3,27,4,0,0,0,1.0399108886718977
2014,3,27,4,30,0,0,1.1635986328125227
2014,3,27,5,0,0,0,1.2872863769531477
2014,3,27,5,30,0,0,1.6188598632812727
2014,3,27,6,0,0,0,1.9504333496093977
2014,3,27,6,30,62,62,2.2487121582031477
2014,3,27,7,0,163,163,2.5469909667968977
2014,3,27,7,30,273,273,3.1778503417968977
2014,3,27,8,0,279,384,3.8087097167968977
2014,3,27,8,30,357,491,4.373101806640648
2014,3,27,9,0,484,590,4.937524414062523
2014,3,27,9,30,557,679,5.438806152343773
2014,3,27,10,0,664,755,5.940087890625023
2014,3,27,10,30,719,818,6.580895996093773
2014,3,27,11,0,765,866,7.221734619140648
2014,3,27,11,30,793,897,7.864282226562523
2014,3,27,12,0,805,911,8.506860351562523
2014,3,27,12,30,803,909,8.860192871093773
2014,3,27,13,0,785,889,9.213555908203148
2014,3,27,13,30,752,851,9.354180908203148
2014,3,27,14,0,706,798,9.494836425781273
2014,3,27,14,30,646,730,9.312707519531273
2014,3,27,15,0,574,649,9.130609130859398
2014,3,27,15,30,492,557,8.968896484375023
2014,3,27,16,0,403,456,8.807183837890648
2014,3,27,16,30,308,348,8.518426513671898
2014,3,27,17,0,212,240,8.229669189453148
2014,3,27,17,30,120,136,7.644952392578148
2014,3,27,18,0,0,0,7.060205078125023
2014,3,27,18,30,0,0,6.846368408203148
2014,3,27,19,0,0,0,6.632531738281273
2014,3,27,19,30,0,0,6.418115234375023
2014,3,27,20,0,0,0,6.203698730468773
2014,3,27,20,30,0,0,6.007165527343773
2014,3,27,21,0,0,0,5.810662841796898
2014,3,27,21,30,0,0,5.709436035156273
2014,3,27,22,0,0,0,5.608239746093773
2014,3,27,22,30,0,0,5.580438232421898
2014,3,27,23,0,0,0,5.552636718750023
2014,3,27,23,30,0,0,5.555230712890648
2014,3,28,0,0,0,0,5.557855224609398
2014,3,28,0,30,0,0,5.585626220703148
2014,3,28,1,0,0,0,5.613397216796898
2014,3,28,1,30,0,0,5.643914794921898
2014,3,28,2,0,0,0,5.674401855468773
2014,3,28,2,30,0,0,5.721795654296898
2014,3,28,3,0,0,0,5.769158935546898
2014,3,28,3,30,0,0,5.931420898437523
2014,3,28,4,0,0,0,6.093652343750023
2014,3,28,4,30,0,0,6.285546875000023
2014,3,28,5,0,0,0,6.477410888671898
2014,3,28,5,30,0,0,6.906152343750023
2014,3,28,6,0,0,0,7.334863281250023
2014,3,28,6,30,61,61,8.174432373046898
2014,3,28,7,0,104,156,9.014031982421898
2014,3,28,7,30,173,260,9.988549804687523
2014,3,28,8,0,307,365,10.963037109375023
2014,3,28,8,30,392,465,12.153588867187523
2014,3,28,9,0,462,559,13.344110107421898
2014,3,28,9,30,532,643,14.344750976562523
2014,3,28,10,0,514,715,15.345391845703148
2014,3,28,10,30,557,775,16.332727050781273
2014,3,28,11,0,661,820,17.320062255859398
2014,3,28,11,30,685,849,17.958612060546898
2014,3,28,12,0,695,862,18.597161865234398
2014,3,28,12,30,692,859,19.186212158203148
2014,3,28,13,0,676,839,19.775262451171898
2014,3,28,13,30,647,803,19.984429931640648
2014,3,28,14,0,606,752,20.193566894531273
2014,3,28,14,30,554,687,20.099145507812523
2014,3,28,15,0,491,610,20.004754638671898
2014,3,28,15,30,420,522,19.562493896484398
2014,3,28,16,0,343,426,19.120202636718773
2014,3,28,16,30,262,325,18.515008544921898
2014,3,28,17,0,179,223,17.909783935546898
2014,3,28,17,30,101,126,17.371850585937523
2014,3,28,18,0,50,62,16.833917236328148
2014,3,28,18,30,0,0,16.540307617187523
